,_id,jobs_completed,timeLeft,total_allocation,allocation,total_energy,total_runtime,scheduling_decisions,job_idx,userID,plays,visits,group,startTime,gameTime,version
94,66c4effc217dee6c11eced6c,1,58,200,194.0,134.65384615384613,6,"{'60': {'machine1': ['4', 1], 'machine2': ['2', 0.15384615384615385], 'machine3': ['1', 0.16666666666666666]}}",6,lubymv,3,3,5,1724182471608,30099,2
95,66c4f12d217dee6c11eced6d,18,4,200,9.0,3422.666666666667,191,"{'6': {'machine2': ['18', 1], 'machine3': ['10', 0.2]}, '8': {'machine2': ['18', 0.5], 'machine3': ['10', 0.16666666666666666], 'machine4': ['11', 1]}, '10': {'machine1': ['15', 1], 'machine2': ['17', 1], 'machine3': ['16', 1], 'machine4': ['11', 0.5]}, '16': {'machine1': ['15', 0.75], 'machine2': ['12', 1], 'machine3': ['16', 0.75], 'machine4': ['11', 0.6]}, '20': {'machine1': ['14', 1], 'machine2': ['12', 0.4], 'machine3': ['8', 1], 'machine4': ['11', 0.2857142857142857]}, '23': {'machine1': ['13', 1], 'machine2': ['12', 0.23076923076923078], 'machine3': ['8', 0.42857142857142855], 'machine4': ['11', 0.17647058823529413]}, '24': {'machine1': ['6', 1], 'machine2': ['12', 0.07142857142857142], 'machine3': ['8', 0.125], 'machine4': ['11', 0.05555555555555555]}, '33': {'machine1': ['6', 0.9], 'machine2': ['9', 1], 'machine3': ['8', 0.5294117647058824], 'machine4': ['11', 0.3333333333333333]}, '38': {'machine1': ['6', 0.3333333333333333], 'machine2': ['9', 0.35714285714285715], 'machine3': ['7', 1]}, '41': {'machine1': ['5', 1], 'machine2': ['9', 0.17647058823529413], 'machine3': ['7', 0.375]}, '50': {'machine1': ['5', 0.75], 'machine2': ['2', 1], 'machine3': ['7', 0.5294117647058824]}, '54': {'machine1': ['1', 1], 'machine2': ['2', 0.3076923076923077], 'machine3': ['7', 0.19047619047619047]}, '57': {'machine1': ['1', 0.42857142857142855], 'machine2': ['3', 1], 'machine3': ['0', 1]}, '60': {'machine1': ['1', 0.3], 'machine2': ['3', 0.5], 'machine3': ['4', 1]}}",20,lubymv,4,4,5,1724182534857,281454,1
96,66c4f27109f21551ff542d1e,14,1,3000,21.40000000000012,2057.2,130,"{'3': {'machine1': ['17', 1]}, '14': {'machine1': ['12', 1]}, '18': {'machine1': ['14', 1]}, '20': {'machine1': ['6', 1]}, '23': {'machine1': ['6', 0.6], 'machine2': ['13', 1]}, '27': {'machine1': ['6', 0.4444444444444444], 'machine2': ['11', 1]}, '33': {'machine1': ['6', 0.4], 'machine3': ['7', 1]}, '41': {'machine1': ['9', 1], 'machine3': ['7', 0.5714285714285714]}, '46': {'machine1': ['9', 0.38461538461538464], 'machine2': ['2', 1], 'machine3': ['7', 0.2631578947368421]}, '48': {'machine1': ['5', 1], 'machine2': ['2', 0.2857142857142857], 'machine3': ['7', 0.09523809523809523]}, '54': {'machine1': ['5', 0.75], 'machine2': ['2', 0.46153846153846156], 'machine3': ['1', 1], 'machine4': ['0', 1]}, '58': {'machine1': ['5', 0.3333333333333333], 'machine2': ['3', 1], 'machine3': ['1', 0.4], 'machine4': ['0', 0.4]}, '60': {'machine1': ['4', 1], 'machine2': ['3', 0.3333333333333333], 'machine3': ['1', 0.16666666666666666], 'machine4': ['0', 0.16666666666666666]}}",19,c0its9,7,7,5,1724182847514,300582,3
97,66c4f2a13bebf2876408dc86,19,3,200,17.0,3250.376470588235,183,"{'5': {'machine1': ['18', 1], 'machine2': ['19', 1], 'machine3': ['8', 0.3333333333333333]}, '6': {'machine1': ['18', 0.3333333333333333], 'machine2': ['16', 1], 'machine3': ['8', 0.14285714285714285]}, '13': {'machine1': ['15', 1], 'machine2': ['16', 0.875], 'machine3': ['8', 0.5]}, '14': {'machine1': ['15', 0.125], 'machine2': ['17', 1], 'machine3': ['8', 0.06666666666666667]}, '15': {'machine1': ['12', 1], 'machine2': ['17', 0.5], 'machine3': ['8', 0.0625]}, '16': {'machine1': ['12', 0.5], 'machine2': ['13', 1], 'machine3': ['8', 0.058823529411764705]}, '18': {'machine1': ['12', 0.5], 'machine2': ['13', 0.6666666666666666], 'machine3': ['10', 1]}, '23': {'machine1': ['12', 0.5555555555555556], 'machine2': ['14', 1], 'machine3': ['10', 0.7142857142857143]}, '25': {'machine1': ['12', 0.18181818181818182], 'machine2': ['11', 1], 'machine3': ['10', 0.2222222222222222]}, '27': {'machine1': ['9', 1], 'machine2': ['11', 0.5], 'machine3': ['10', 0.18181818181818182]}, '28': {'machine1': ['9', 0.3333333333333333], 'machine2': ['6', 1], 'machine3': ['10', 0.08333333333333333]}, '38': {'machine1': ['9', 0.7692307692307693], 'machine2': ['6', 0.9090909090909091], 'machine3': ['7', 1]}, '47': {'machine1': ['5', 1], 'machine2': ['6', 0.45], 'machine3': ['7', 0.47368421052631576]}, '48': {'machine1': ['5', 0.1], 'machine2': ['2', 1], 'machine3': ['7', 0.05]}, '49': {'machine1': ['5', 0.09090909090909091], 'machine2': ['2', 0.5], 'machine3': ['7', 0.047619047619047616], 'machine4': ['0', 1]}, '50': {'machine1': ['5', 0.08333333333333333], 'machine2': ['2', 0.3333333333333333], 'machine3': ['4', 1], 'machine4': ['0', 0.5]}, '52': {'machine1': ['1', 1], 'machine2': ['2', 0.4], 'machine3': ['4', 0.6666666666666666], 'machine4': ['0', 0.5]}, '60': {'machine1': ['1', 0.8], 'machine2': ['2', 0.6153846153846154], 'machine3': ['3', 1], 'machine4': ['0', 0.6666666666666666]}}",20,lubymv,5,5,5,1724182986382,202799,2
98,66c4f44a3bebf2876408dc87,18,2,200,46.0,2713.7294117647057,154,"{'3': {'machine1': ['19', 1], 'machine2': ['17', 1]}, '4': {'machine1': ['15', 1], 'machine2': ['17', 0.5]}, '8': {'machine1': ['15', 0.8], 'machine2': ['18', 1]}, '11': {'machine1': ['15', 0.375], 'machine2': ['16', 1]}, '16': {'machine1': ['12', 1], 'machine2': ['16', 0.625]}, '21': {'machine1': ['12', 0.5], 'machine2': ['14', 1]}, '22': {'machine1': ['12', 0.09090909090909091], 'machine2': ['9', 1]}, '25': {'machine1': ['13', 1], 'machine2': ['9', 0.75], 'machine3': ['8', 0.2]}, '27': {'machine1': ['11', 1], 'machine2': ['9', 0.3333333333333333], 'machine3': ['8', 0.11764705882352941]}, '30': {'machine1': ['11', 0.6], 'machine2': ['9', 0.3333333333333333], 'machine3': ['7', 1]}, '38': {'machine1': ['6', 1], 'machine2': ['9', 0.47058823529411764], 'machine3': ['7', 0.7272727272727273]}, '45': {'machine1': ['6', 0.4666666666666667], 'machine2': ['5', 1], 'machine3': ['7', 0.3888888888888889]}, '48': {'machine1': ['2', 1], 'machine2': ['5', 0.3], 'machine3': ['7', 0.14285714285714285]}, '54': {'machine1': ['2', 0.6666666666666666], 'machine2': ['5', 0.375], 'machine3': ['1', 1]}, '56': {'machine1': ['2', 0.18181818181818182], 'machine2': ['3', 1], 'machine3': ['1', 0.25]}, '58': {'machine1': ['4', 1], 'machine2': ['3', 0.5], 'machine3': ['1', 0.2]}, '60': {'machine1': ['0', 1], 'machine2': ['3', 0.3333333333333333], 'machine3': ['1', 0.16666666666666666]}}",20,lubymv,6,6,5,1724183209377,376552,1
99,66c4f482ddc4307faabac4cf,19,5,200,37.0,3017.9,163,"{'8': {'machine3': ['8', 1]}, '10': {'machine1': ['15', 1], 'machine3': ['8', 0.4]}, '12': {'machine1': ['15', 0.5], 'machine2': ['19', 1], 'machine3': ['8', 0.2857142857142857]}, '16': {'machine1': ['15', 0.5], 'machine2': ['18', 1], 'machine3': ['8', 0.36363636363636365]}, '18': {'machine1': ['16', 1], 'machine2': ['17', 1], 'machine3': ['8', 0.15384615384615385]}, '22': {'machine1': ['16', 0.6666666666666666], 'machine2': ['12', 1], 'machine3': ['8', 0.23529411764705882]}, '26': {'machine1': ['14', 1], 'machine2': ['12', 0.5], 'machine3': ['10', 1]}, '29': {'machine1': ['13', 1], 'machine2': ['12', 0.2727272727272727], 'machine3': ['10', 0.42857142857142855]}, '32': {'machine1': ['11', 1], 'machine2': ['12', 0.21428571428571427], 'machine3': ['10', 0.3]}, '34': {'machine1': ['11', 0.4], 'machine2': ['5', 1], 'machine3': ['10', 0.16666666666666666]}, '47': {'machine1': ['9', 1], 'machine2': ['5', 0.8666666666666667], 'machine3': ['6', 1]}, '48': {'machine1': ['2', 1], 'machine2': ['5', 0.0625], 'machine3': ['6', 0.07142857142857142]}, '54': {'machine1': ['2', 0.8571428571428571], 'machine3': ['1', 1], 'machine4': ['0', 1]}, '58': {'machine1': ['2', 0.36363636363636365], 'machine2': ['3', 1], 'machine3': ['1', 0.4], 'machine4': ['0', 0.4]}, '60': {'machine1': ['4', 1], 'machine2': ['3', 0.3333333333333333], 'machine3': ['1', 0.16666666666666666], 'machine4': ['0', 0.16666666666666666]}}",20,c0its9,8,8,5,1724183158258,512782,2
100,66c4f7f509f21551ff542d1f,16,3,3000,15.949999999999442,2108.1,125,"{'4': {'machine1': ['19', 1]}, '6': {'machine1': ['17', 1]}, '10': {'machine1': ['16', 1]}, '12': {'machine1': ['16', 0.3333333333333333], 'machine3': ['14', 1]}, '15': {'machine1': ['12', 1], 'machine2': ['13', 1], 'machine3': ['14', 0.6]}, '23': {'machine1': ['12', 0.7272727272727273], 'machine3': ['10', 1]}, '27': {'machine1': ['11', 1], 'machine3': ['10', 0.3333333333333333]}, '28': {'machine1': ['11', 0.2], 'machine3': ['7', 1]}, '41': {'machine1': ['9', 1], 'machine3': ['7', 0.9285714285714286]}, '45': {'machine1': ['3', 1], 'machine3': ['7', 0.2222222222222222]}, '46': {'machine1': ['3', 0.2], 'machine2': ['2', 1], 'machine3': ['7', 0.05263157894736842]}, '48': {'machine1': ['5', 1], 'machine2': ['2', 0.6666666666666666], 'machine3': ['7', 0.09523809523809523]}, '58': {'machine1': ['5', 0.8333333333333334], 'machine2': ['2', 0.7692307692307693], 'machine3': ['1', 1]}, '60': {'machine1': ['4', 1], 'machine2': ['0', 1], 'machine3': ['1', 0.16666666666666666]}}",20,c0its9,9,9,5,1724183684175,874727,3
101,66c561773bebf2876408dc88,12,17,3000,11.129166666666805,2137.741666666667,117,"{'17': {}, '18': {'machine2': ['14', 1]}, '22': {'machine1': ['6', 1], 'machine2': ['14', 0.8], 'machine3': ['10', 0.4444444444444444]}, '25': {'machine1': ['6', 0.42857142857142855], 'machine2': ['13', 1], 'machine3': ['10', 0.25]}, '29': {'machine1': ['6', 0.36363636363636365], 'machine3': ['7', 1]}, '33': {'machine1': ['6', 0.26666666666666666], 'machine2': ['11', 1], 'machine3': ['7', 0.5]}, '46': {'machine1': ['9', 1], 'machine2': ['2', 1], 'machine3': ['7', 0.6190476190476191]}, '50': {'machine1': ['5', 1], 'machine2': ['1', 1]}, '58': {'machine1': ['5', 0.6666666666666666], 'machine2': ['1', 0.6666666666666666], 'machine3': ['3', 1]}, '60': {'machine1': ['4', 1], 'machine2': ['0', 1]}}",17,lubymv,7,7,5,1724211215155,356814,3
102,66c5a357217dee6c11eced6e,6,1,200,127.0,809.8999999999999,73,"{'1': {}, '5': {'machine2': ['3', 1]}, '7': {'machine1': ['0', 1], 'machine2': ['3', 0.3333333333333333]}, '46': {'machine1': ['7', 1]}, '48': {'machine1': ['5', 1]}, '58': {'machine1': ['5', 0.8333333333333334], 'machine2': ['1', 1]}, '60': {'machine1': ['4', 1], 'machine2': ['1', 0.16666666666666666]}}",11,1ja20ya,2,2,2,1724228313213,125381,1
103,66c5e5c809f21551ff542d22,8,8,200,3.0,3474.3743697478994,197,"{'20': {'machine1': ['8', 0.5714285714285714], 'machine2': ['9', 0.75], 'machine3': ['11', 0.8571428571428571], 'machine4': ['0', 1]}, '21': {'machine1': ['8', 0.045454545454545456], 'machine2': ['9', 0.058823529411764705], 'machine3': ['7', 1], 'machine4': ['3', 1]}, '41': {'machine1': ['8', 0.47619047619047616], 'machine2': ['6', 1], 'machine3': ['7', 0.9523809523809523], 'machine4': ['3', 0.9523809523809523]}, '43': {'machine2': ['5', 1], 'machine4': ['3', 0.08695652173913043]}, '50': {'machine2': ['5', 0.7777777777777778], 'machine3': ['2', 1], 'machine4': ['3', 0.23333333333333334]}, '57': {'machine1': ['1', 1], 'machine2': ['5', 0.4375], 'machine3': ['2', 0.5], 'machine4': ['3', 0.1891891891891892]}, '60': {'machine1': ['1', 0.3], 'machine2': ['4', 1], 'machine3': ['2', 0.17647058823529413], 'machine4': ['3', 0.075]}}",13,18l418d,2,2,2,1724245323528,84229,1
104,66c5ebda217dee6c11eced6f,9,11,200,4.000000000000002,3389.104807692307,196,"{'14': {'machine1': ['7', 0.42857142857142855], 'machine2': ['9', 1], 'machine3': ['12', 0.3], 'machine4': ['3', 0.5]}, '26': {'machine1': ['7', 0.631578947368421], 'machine2': ['9', 0.8], 'machine3': ['10', 1], 'machine4': ['3', 0.6666666666666666]}, '28': {'machine1': ['7', 0.09523809523809523], 'machine2': ['9', 0.11764705882352941], 'machine3': ['8', 1], 'machine4': ['3', 0.1]}, '43': {'machine1': ['7', 0.4166666666666667], 'machine2': ['6', 1], 'machine3': ['8', 0.8823529411764706], 'machine4': ['3', 0.42857142857142855]}, '46': {'machine1': ['7', 0.07692307692307693], 'machine2': ['6', 0.16666666666666666], 'machine3': ['2', 1], 'machine4': ['3', 0.07894736842105263]}, '48': {'machine1': ['5', 1], 'machine2': ['6', 0.1], 'machine3': ['2', 0.4], 'machine4': ['3', 0.05]}, '58': {'machine1': ['5', 0.8333333333333334], 'machine2': ['1', 1], 'machine3': ['2', 0.6666666666666666], 'machine4': ['0', 1]}, '60': {'machine1': ['4', 1], 'machine2': ['1', 0.16666666666666666], 'machine3': ['2', 0.11764705882352941], 'machine4': ['0', 0.16666666666666666]}}",14,1gpve8y,2,2,0,1724246855430,116136,1
105,66c5eccc3bebf2876408dc8b,12,2,200,18.0,3327.057918552037,182,"{'6': {'machine1': ['7', 0.6666666666666666], 'machine3': ['13', 1]}, '11': {'machine1': ['7', 0.45454545454545453], 'machine3': ['14', 1]}, '21': {'machine1': ['7', 0.47619047619047616], 'machine3': ['12', 1], 'machine4': ['11', 1]}, '38': {'machine1': ['7', 0.4473684210526316], 'machine3': ['8', 1], 'machine4': ['11', 0.6296296296296297]}, '39': {'machine1': ['7', 0.02564102564102564], 'machine3': ['6', 1]}, '40': {'machine1': ['2', 1], 'machine2': ['9', 0.058823529411764705], 'machine3': ['6', 0.5]}, '42': {'machine1': ['2', 0.6666666666666666], 'machine3': ['6', 0.5], 'machine4': ['4', 1]}, '50': {'machine1': ['2', 0.7272727272727273], 'machine2': ['5', 1], 'machine3': ['6', 0.6666666666666666], 'machine4': ['4', 0.8]}, '52': {'machine1': ['1', 1], 'machine2': ['5', 0.2], 'machine3': ['6', 0.14285714285714285], 'machine4': ['4', 0.16666666666666666]}, '58': {'machine1': ['1', 0.75], 'machine2': ['5', 0.375], 'machine3': ['3', 1], 'machine4': ['4', 0.3333333333333333]}, '60': {'machine1': ['1', 0.2], 'machine2': ['0', 1], 'machine3': ['3', 0.25], 'machine4': ['4', 0.1]}}",17,1gpve8y,3,3,0,1724247006683,229488,2
106,66c5f35f217dee6c11eced71,12,3,200,0.0,3472.045454545455,200,"{'8': {'machine1': ['10', 0.8333333333333334], 'machine2': ['14', 1]}, '22': {'machine1': ['10', 0.7], 'machine2': ['12', 1], 'machine4': ['3', 1]}, '26': {'machine1': ['10', 0.16666666666666666], 'machine2': ['11', 1], 'machine3': ['7', 1], 'machine4': ['3', 0.2222222222222222]}, '35': {'machine1': ['10', 0.2727272727272727], 'machine2': ['9', 1], 'machine3': ['7', 0.6923076923076923], 'machine4': ['3', 0.3333333333333333]}, '43': {'machine1': ['6', 1], 'machine2': ['9', 0.47058823529411764], 'machine3': ['7', 0.38095238095238093], 'machine4': ['3', 0.22857142857142856]}, '47': {'machine1': ['6', 0.3333333333333333], 'machine3': ['5', 1], 'machine4': ['3', 0.10256410256410256]}, '48': {'machine1': ['6', 0.07692307692307693], 'machine2': ['2', 1], 'machine3': ['5', 0.2], 'machine4': ['3', 0.025]}, '50': {'machine1': ['6', 0.13333333333333333], 'machine2': ['2', 0.6666666666666666], 'machine3': ['5', 0.2857142857142857], 'machine4': ['0', 1]}, '57': {'machine1': ['1', 1], 'machine2': ['2', 0.7], 'machine3': ['5', 0.5], 'machine4': ['0', 0.7777777777777778]}, '60': {'machine1': ['1', 0.3], 'machine2': ['2', 0.23076923076923078], 'machine3': ['4', 1], 'machine4': ['0', 0.25]}}",17,1oborro,2,2,2,1724248756907,169555,1
107,66c5f3c7217dee6c11eced72,19,4,200,4.0,3653.7235294117645,196,"{'8': {'machine3': ['8', 0.23529411764705882], 'machine4': ['11', 1]}, '9': {'machine1': ['19', 1], 'machine2': ['18', 1], 'machine3': ['15', 1], 'machine4': ['11', 0.2]}, '12': {'machine1': ['16', 1], 'machine2': ['18', 0.75], 'machine3': ['15', 0.75], 'machine4': ['11', 0.375]}, '14': {'machine1': ['16', 0.4], 'machine2': ['17', 1], 'machine3': ['15', 0.3333333333333333], 'machine4': ['11', 0.2]}, '15': {'machine1': ['16', 0.16666666666666666], 'machine2': ['12', 1], 'machine3': ['15', 0.14285714285714285], 'machine4': ['11', 0.09090909090909091]}, '16': {'machine1': ['14', 1], 'machine2': ['12', 0.5], 'machine3': ['15', 0.125], 'machine4': ['11', 0.08333333333333333]}, '19': {'machine1': ['14', 0.75], 'machine2': ['12', 0.6], 'machine3': ['10', 1], 'machine4': ['11', 0.2]}, '22': {'machine1': ['13', 1], 'machine2': ['12', 0.375], 'machine3': ['10', 0.5], 'machine4': ['11', 0.16666666666666666]}, '28': {'machine1': ['9', 1], 'machine2': ['12', 0.42857142857142855], 'machine3': ['10', 0.5], 'machine4': ['11', 0.25]}, '31': {'machine1': ['9', 0.3333333333333333], 'machine3': ['7', 1], 'machine4': ['11', 0.1111111111111111]}, '35': {'machine1': ['9', 0.3076923076923077], 'machine2': ['5', 1], 'machine3': ['7', 0.5714285714285714]}, '47': {'machine1': ['6', 1], 'machine2': ['5', 0.75], 'machine3': ['7', 0.631578947368421]}, '48': {'machine1': ['6', 0.07692307692307693], 'machine2': ['2', 1], 'machine3': ['7', 0.05]}, '49': {'machine1': ['6', 0.07142857142857142], 'machine2': ['2', 0.5], 'machine3': ['7', 0.047619047619047616], 'machine4': ['0', 1]}, '50': {'machine1': ['6', 0.06666666666666667], 'machine2': ['2', 0.3333333333333333], 'machine3': ['4', 1], 'machine4': ['0', 0.5]}, '52': {'machine1': ['1', 1], 'machine2': ['2', 0.4], 'machine3': ['4', 0.6666666666666666], 'machine4': ['0', 0.5]}, '60': {'machine1': ['1', 0.8], 'machine2': ['2', 0.6153846153846154], 'machine3': ['3', 1], 'machine4': ['0', 0.6666666666666666]}}",20,1ses7pc,2,2,0,1724247608994,1414005,1
108,66c5f42f217dee6c11eced73,9,25,3000,33.692857142856866,2152.6142857142854,113,"{'29': {'machine2': ['9', 1], 'machine3': ['7', 0.5714285714285714]}, '34': {'machine1': ['11', 1], 'machine2': ['9', 0.5555555555555556], 'machine3': ['7', 0.4166666666666667]}, '42': {'machine1': ['6', 1], 'machine2': ['9', 0.47058823529411764], 'machine3': ['7', 0.4]}, '43': {'machine1': ['6', 0.1111111111111111], 'machine2': ['3', 1], 'machine3': ['7', 0.047619047619047616]}, '48': {'machine1': ['6', 0.35714285714285715], 'machine2': ['3', 0.8333333333333334], 'machine3': ['5', 1]}, '49': {'machine1': ['6', 0.06666666666666667], 'machine2': ['1', 1], 'machine3': ['5', 0.16666666666666666], 'machine4': ['0', 1]}, '57': {'machine1': ['2', 1], 'machine2': ['1', 0.8888888888888888], 'machine3': ['5', 0.5714285714285714], 'machine4': ['0', 0.8888888888888888]}, '60': {'machine1': ['2', 0.2727272727272727], 'machine2': ['1', 0.25], 'machine3': ['4', 1], 'machine4': ['0', 0.25]}}",14,1oborro,3,3,2,1724248933301,193742,3
109,66c60cba09f21551ff542d23,12,0,200,51.0,3004.9666666666662,149,"{'1': {'machine2': ['9', 1]}, '5': {'machine1': ['12', 1], 'machine2': ['9', 0.8], 'machine3': ['13', 1]}, '12': {'machine1': ['12', 0.6363636363636364], 'machine2': ['9', 0.5833333333333334], 'machine3': ['10', 1]}, '17': {'machine1': ['11', 1], 'machine2': ['9', 0.29411764705882354], 'machine3': ['10', 0.4166666666666667]}, '35': {'machine3': ['7', 1]}, '38': {'machine2': ['2', 1], 'machine3': ['7', 0.14285714285714285]}, '40': {'machine2': ['2', 0.4], 'machine3': ['6', 1]}, '48': {'machine2': ['2', 0.6153846153846154], 'machine3': ['6', 0.8], 'machine4': ['4', 1]}, '52': {'machine1': ['5', 0.6666666666666666], 'machine2': ['1', 1], 'machine3': ['6', 0.2857142857142857], 'machine4': ['4', 0.3333333333333333]}, '58': {'machine1': ['5', 0.5], 'machine2': ['1', 0.6], 'machine3': ['3', 1], 'machine4': ['4', 0.3333333333333333]}, '60': {'machine1': ['0', 1], 'machine2': ['1', 0.16666666666666666], 'machine3': ['3', 0.25], 'machine4': ['4', 0.1]}}",17,ai1ypk,2,3,0,1724255093739,325112,1
110,66c60e2fddc4307faabac4d2,19,0,200,5.0,3464.1,195,"{'4': {'machine3': ['8', 1]}, '5': {'machine1': ['18', 1], 'machine3': ['8', 0.2]}, '7': {'machine1': ['18', 0.6666666666666666], 'machine2': ['19', 1], 'machine3': ['8', 0.2857142857142857], 'machine4': ['13', 1]}, '9': {'machine1': ['17', 1], 'machine2': ['15', 1], 'machine3': ['8', 0.2222222222222222], 'machine4': ['13', 0.5]}, '15': {'machine1': ['16', 1], 'machine2': ['15', 0.75], 'machine3': ['8', 0.4], 'machine4': ['13', 0.6]}, '17': {'machine1': ['14', 1], 'machine2': ['15', 0.2], 'machine3': ['8', 0.11764705882352941], 'machine4': ['13', 0.16666666666666666]}, '19': {'machine1': ['14', 0.5], 'machine3': ['7', 1], 'machine4': ['13', 0.14285714285714285]}, '27': {'machine1': ['12', 1], 'machine3': ['7', 0.8], 'machine4': ['13', 0.36363636363636365]}, '30': {'machine1': ['12', 0.2727272727272727], 'machine2': ['9', 1], 'machine3': ['7', 0.23076923076923078]}, '35': {'machine1': ['11', 1], 'machine2': ['9', 0.625], 'machine3': ['7', 0.2777777777777778]}, '38': {'machine1': ['6', 1], 'machine2': ['9', 0.2727272727272727], 'machine3': ['7', 0.14285714285714285]}, '44': {'machine1': ['6', 0.6666666666666666], 'machine2': ['9', 0.35294117647058826], 'machine3': ['5', 1]}, '48': {'machine1': ['6', 0.3076923076923077], 'machine2': ['2', 1], 'machine3': ['5', 0.4]}, '50': {'machine1': ['6', 0.13333333333333333], 'machine2': ['2', 0.3333333333333333], 'machine3': ['5', 0.16666666666666666], 'machine4': ['0', 1]}, '52': {'machine1': ['1', 1], 'machine2': ['2', 0.25], 'machine3': ['5', 0.14285714285714285], 'machine4': ['0', 0.5]}, '57': {'machine1': ['1', 0.7142857142857143], 'machine2': ['2', 0.38461538461538464], 'machine3': ['3', 1], 'machine4': ['0', 0.5555555555555556]}, '60': {'machine1': ['1', 0.3], 'machine2': ['4', 1], 'machine3': ['3', 0.375], 'machine4': ['0', 0.25]}}",20,ai1ypk,3,4,0,1724255444058,347632,2
111,66c615813bebf2876408dc8d,15,0,200,8.0,3576.4833333333327,192,"{'2': {'machine1': ['8', 0.2222222222222222], 'machine2': ['18', 0.5], 'machine3': ['10', 1]}, '4': {'machine1': ['8', 0.18181818181818182], 'machine2': ['17', 1], 'machine3': ['10', 0.5]}, '12': {'machine1': ['8', 0.42105263157894735], 'machine2': ['16', 1], 'machine3': ['10', 0.6666666666666666]}, '17': {'machine1': ['8', 0.20833333333333334], 'machine2': ['14', 1], 'machine3': ['12', 1]}, '20': {'machine1': ['8', 0.1111111111111111], 'machine2': ['13', 1], 'machine3': ['12', 0.375]}, '22': {'machine1': ['8', 0.06896551724137931], 'machine2': ['11', 1], 'machine3': ['12', 0.2]}, '24': {'machine1': ['8', 0.06451612903225806], 'machine2': ['11', 0.5], 'machine3': ['7', 1]}, '35': {'machine1': ['8', 0.2619047619047619], 'machine2': ['9', 1], 'machine3': ['7', 0.8461538461538461]}, '41': {'machine1': ['6', 1], 'machine2': ['9', 0.35294117647058826], 'machine3': ['7', 0.3157894736842105]}, '43': {'machine1': ['6', 0.25], 'machine2': ['5', 1], 'machine3': ['7', 0.09523809523809523]}, '45': {'machine1': ['6', 0.2], 'machine2': ['5', 0.5], 'machine3': ['2', 1]}, '50': {'machine1': ['6', 0.3333333333333333], 'machine2': ['5', 0.5555555555555556], 'machine3': ['2', 0.7142857142857143], 'machine4': ['0', 1]}, '57': {'machine1': ['1', 1], 'machine2': ['5', 0.4375], 'machine3': ['2', 0.5], 'machine4': ['0', 0.5833333333333334]}, '60': {'machine1': ['1', 0.3], 'machine2': ['4', 1], 'machine3': ['2', 0.17647058823529413]}}",20,17pc089,2,2,2,1724257546125,118537,1
112,66c6162609f21551ff542d24,10,24,3000,17.84523809523813,2124.309523809524,117,"{'27': {'machine1': ['13', 1], 'machine3': ['7', 0.6]}, '32': {'machine1': ['11', 1], 'machine2': ['6', 1], 'machine3': ['7', 0.5]}, '43': {'machine1': ['9', 1], 'machine2': ['6', 0.6875], 'machine3': ['7', 0.5238095238095238]}, '45': {'machine1': ['9', 0.15384615384615385], 'machine2': ['6', 0.1111111111111111], 'machine3': ['5', 1]}, '47': {'machine1': ['3', 1], 'machine2': ['6', 0.1], 'machine3': ['5', 0.5]}, '48': {'machine1': ['3', 0.3333333333333333], 'machine2': ['2', 1], 'machine3': ['5', 0.2]}, '50': {'machine1': ['3', 0.4], 'machine2': ['2', 0.6666666666666666], 'machine3': ['5', 0.2857142857142857], 'machine4': ['0', 1]}, '57': {'machine1': ['1', 1], 'machine2': ['2', 0.7], 'machine3': ['5', 0.5], 'machine4': ['0', 0.7777777777777778]}, '60': {'machine1': ['1', 0.3], 'machine2': ['2', 0.23076923076923078], 'machine3': ['4', 1], 'machine4': ['0', 0.25]}}",15,17pc089,3,3,2,1724257670292,153459,3
113,66c6327309f21551ff542d25,6,31,3000,449.26851851851825,1811.462962962963,104,"{'43': {'machine1': ['6', 1], 'machine2': ['7', 0.23076923076923078], 'machine4': ['1', 0.1875]}, '46': {'machine1': ['6', 0.2], 'machine2': ['7', 0.05454545454545454], 'machine3': ['2', 1], 'machine4': ['1', 0.04477611940298507]}, '51': {'machine1': ['5', 1], 'machine2': ['7', 0.08333333333333333], 'machine3': ['2', 0.625], 'machine4': ['1', 0.06944444444444445]}, '54': {'machine1': ['5', 0.375], 'machine2': ['4', 1], 'machine3': ['2', 0.2727272727272727], 'machine4': ['1', 0.04]}, '58': {'machine1': ['5', 0.3333333333333333], 'machine2': ['3', 1], 'machine3': ['2', 0.26666666666666666], 'machine4': ['1', 0.05063291139240506]}, '60': {'machine1': ['0', 1], 'machine2': ['3', 0.3333333333333333], 'machine3': ['2', 0.11764705882352941], 'machine4': ['1', 0.024691358024691357]}}",11,1nhgfqv,2,2,3,1724265029890,33235,3
